current_density_A_per_cm2,voltage_V
0.010000,1.061886
0.025511,1.011416
0.041021,0.972458
0.056532,0.939546
0.072042,0.910252
0.087553,0.883257
0.103063,0.857738
0.118574,0.833116
0.134084,0.808934
0.149595,0.784786
0.165105,0.760255
0.180616,0.734858
0.196126,0.707957
0.211637,0.678587
0.227148,0.645077
0.242658,0.603955
0.258169,0.545457
0.273679,0.404114
0.289190,0.368575
0.304700,0.358080
0.320211,0.347803
0.335721,0.337725
0.351232,0.327829
0.366742,0.318100
0.382253,0.308526
0.397763,0.299094
0.413274,0.289793
0.428785,0.280616
0.444295,0.271553
0.459806,0.262597
0.475316,0.253740
0.490827,0.244978
0.506337,0.236304
0.521848,0.227713
0.537358,0.219201
0.552869,0.210762
0.568379,0.202394
0.583890,0.194092
0.599400,0.185854
0.614911,0.177675
0.630422,0.169554
0.645932,0.161487
0.661443,0.153472
0.676953,0.145507
0.692464,0.137589
0.707974,0.129716
0.723485,0.121887
0.738995,0.114099
0.754506,0.106352
0.770016,0.098642
