current_density_A_per_cm2,voltage_V
0.010000,1.060227
0.035513,0.976733
0.061026,0.914444
0.086540,0.859254
0.112053,0.804844
0.137566,0.745048
0.163079,0.665966
0.188593,0.431309
0.214106,0.409434
0.239619,0.388737
0.265132,0.368999
0.290645,0.350055
0.316159,0.331779
0.341672,0.314073
0.367185,0.296859
0.392698,0.280076
0.418212,0.263670
0.443725,0.247600
0.469238,0.231828
0.494751,0.216326
0.520265,0.201067
0.545778,0.186027
0.571291,0.171189
0.596804,0.156535
0.622317,0.142050
0.647831,0.127721
0.673344,0.113536
0.698857,0.099485
0.724370,0.085558
0.749884,0.071747
0.775397,0.058045
0.800910,0.050000
0.826423,0.050000
0.851936,0.050000
0.877450,0.050000
0.902963,0.050000
0.928476,0.050000
0.953989,0.050000
0.979503,0.050000
1.005016,0.050000
1.030529,0.050000
1.056042,0.050000
1.081555,0.050000
1.107069,0.050000
1.132582,0.050000
1.158095,0.050000
1.183608,0.050000
1.209122,0.050000
1.234635,0.050000
1.260148,0.050000
