current_density_A_per_cm2,voltage_V
0.010000,1.070047
0.030971,1.004914
0.051943,0.957657
0.072914,0.918726
0.093886,0.884470
0.114857,0.853061
0.135828,0.823413
0.156800,0.794783
0.177771,0.766588
0.198742,0.738294
0.219714,0.709334
0.240685,0.678996
0.261657,0.646240
0.282628,0.609279
0.303599,0.564377
0.324571,0.500688
0.345542,0.331276
0.366514,0.317856
0.387485,0.304726
0.408456,0.291857
0.429428,0.279223
0.450399,0.266803
0.471370,0.254579
0.492342,0.242535
0.513313,0.230655
0.534285,0.218927
0.555256,0.207339
0.576227,0.195883
0.597199,0.184548
0.618170,0.173326
0.639142,0.162211
0.660113,0.151196
0.681084,0.140273
0.702056,0.129439
0.723027,0.118688
0.743998,0.108015
0.764970,0.097416
0.785941,0.086887
0.806913,0.076425
0.827884,0.066025
0.848855,0.055687
0.869827,0.050000
0.890798,0.050000
0.911770,0.050000
0.932741,0.050000
0.953712,0.050000
0.974684,0.050000
0.995655,0.050000
1.016626,0.050000
1.037598,0.050000
