current_density_A_per_cm2,voltage_V
0.010000,1.027948
0.029836,0.949705
0.049673,0.877145
0.069509,0.785590
0.089346,0.520346
0.109182,0.497644
0.129019,0.477158
0.148855,0.458332
0.168692,0.440796
0.188528,0.424292
0.208365,0.408632
0.228201,0.393675
0.248038,0.379314
0.267874,0.365462
0.287711,0.352052
0.307547,0.339029
0.327384,0.326347
0.347220,0.313968
0.367056,0.301861
0.386893,0.289998
0.406729,0.278355
0.426566,0.266914
0.446402,0.255656
0.466239,0.244566
0.486075,0.233631
0.505912,0.222838
0.525748,0.212178
0.545585,0.201641
0.565421,0.191217
0.585258,0.180901
0.605094,0.170684
0.624931,0.160561
0.644767,0.150525
0.664603,0.140573
0.684440,0.130698
0.704276,0.120897
0.724113,0.111166
0.743949,0.101501
0.763786,0.091898
0.783622,0.082355
0.803459,0.072868
0.823295,0.063435
0.843132,0.054054
0.862968,0.050000
0.882805,0.050000
0.902641,0.050000
0.922478,0.050000
0.942314,0.050000
0.962151,0.050000
0.981987,0.050000
