current_density_A_per_cm2,voltage_V
0.010000,1.069648
0.025155,1.020268
0.040310,0.982454
0.055465,0.950861
0.070619,0.923107
0.085774,0.897914
0.100929,0.874509
0.116084,0.852378
0.131239,0.831157
0.146394,0.810568
0.161548,0.790383
0.176703,0.770405
0.191858,0.750449
0.207013,0.730324
0.222168,0.709824
0.237323,0.688701
0.252477,0.666640
0.267632,0.643202
0.282787,0.617736
0.297942,0.589165
0.313097,0.555483
0.328252,0.512151
0.343406,0.444222
0.358561,0.324182
0.373716,0.314658
0.388871,0.305279
0.404026,0.296034
0.419181,0.286916
0.434335,0.277914
0.449490,0.269022
0.464645,0.260232
0.479800,0.251538
0.494955,0.242934
0.510110,0.234416
0.525264,0.225977
0.540419,0.217615
0.555574,0.209324
0.570729,0.201102
0.585884,0.192944
0.601039,0.184847
0.616193,0.176809
0.631348,0.168827
0.646503,0.160898
0.661658,0.153019
0.676813,0.145189
0.691968,0.137406
0.707123,0.129667
0.722277,0.121971
0.737432,0.114316
0.752587,0.106700
