current_density_A_per_cm2,voltage_V
0.010000,1.060738
0.031812,0.991532
0.053624,0.940816
0.075436,0.898270
0.097248,0.859916
0.119060,0.823632
0.140872,0.787942
0.162684,0.751484
0.184496,0.712563
0.206308,0.668339
0.228120,0.612211
0.249932,0.517119
0.271744,0.373104
0.293556,0.357807
0.315368,0.342987
0.337181,0.328585
0.358993,0.314550
0.380805,0.300842
0.402617,0.287426
0.424429,0.274273
0.446241,0.261357
0.468053,0.248657
0.489865,0.236154
0.511677,0.223831
0.533489,0.211673
0.555301,0.199669
0.577113,0.187806
0.598925,0.176075
0.620737,0.164467
0.642549,0.152972
0.664361,0.141584
0.686173,0.130296
0.707985,0.119102
0.729797,0.107997
0.751609,0.096975
0.773421,0.086031
0.795233,0.075162
0.817045,0.064364
0.838857,0.053632
0.860669,0.050000
0.882481,0.050000
0.904293,0.050000
0.926105,0.050000
0.947917,0.050000
0.969730,0.050000
0.991542,0.050000
1.013354,0.050000
1.035166,0.050000
1.056978,0.050000
1.078790,0.050000
