current_density_A_per_cm2,voltage_V
0.010000,1.045525
0.021325,1.005496
0.032649,0.972396
0.043974,0.943257
0.055299,0.916521
0.066623,0.891225
0.077948,0.866679
0.089273,0.842307
0.100597,0.817549
0.111922,0.791756
0.123246,0.764049
0.134571,0.733023
0.145896,0.696002
0.157220,0.646387
0.168545,0.556145
0.179870,0.440884
0.191194,0.431548
0.202519,0.422484
0.213844,0.413665
0.225168,0.405067
0.236493,0.396671
0.247818,0.388458
0.259142,0.380415
0.270467,0.372527
0.281792,0.364782
0.293116,0.357170
0.304441,0.349682
0.315765,0.342308
0.327090,0.335042
0.338415,0.327876
0.349739,0.320805
0.361064,0.313822
0.372389,0.306923
0.383713,0.300102
0.395038,0.293355
0.406363,0.286679
0.417687,0.280069
0.429012,0.273522
0.440337,0.267035
0.451661,0.260606
0.462986,0.254230
0.474311,0.247907
0.485635,0.241633
0.496960,0.235407
0.508284,0.229226
0.519609,0.223088
0.530934,0.216991
0.542258,0.210935
0.553583,0.204917
0.564908,0.198935
