current_density_A_per_cm2,voltage_V
0.010000,1.042856
0.017268,1.012922
0.024535,0.986303
0.031803,0.961766
0.039070,0.938510
0.046338,0.915947
0.053605,0.893577
0.060873,0.870917
0.068140,0.847418
0.075408,0.822361
0.082676,0.794659
0.089943,0.762388
0.097211,0.721381
0.104478,0.658755
0.111746,0.497683
0.119013,0.489601
0.126281,0.481786
0.133548,0.474212
0.140816,0.466857
0.148084,0.459702
0.155351,0.452729
0.162619,0.445925
0.169886,0.439275
0.177154,0.432768
0.184421,0.426395
0.191689,0.420144
0.198957,0.414009
0.206224,0.407981
0.213492,0.402055
0.220759,0.396223
0.228027,0.390480
0.235294,0.384821
0.242562,0.379241
0.249829,0.373735
0.257097,0.368301
0.264365,0.362934
0.271632,0.357631
0.278900,0.352388
0.286167,0.347203
0.293435,0.342073
0.300702,0.336996
0.307970,0.331969
0.315237,0.326990
0.322505,0.322056
0.329773,0.317167
0.337040,0.312320
0.344308,0.307513
0.351575,0.302746
0.358843,0.298015
0.366110,0.293321
