current_density_A_per_cm2,voltage_V
0.010000,1.051979
0.019407,1.018813
0.028813,0.991118
0.038220,0.966878
0.047627,0.944979
0.057034,0.924735
0.066440,0.905687
0.075847,0.887506
0.085254,0.869941
0.094661,0.852790
0.104067,0.835878
0.113474,0.819045
0.122881,0.802131
0.132288,0.784969
0.141694,0.767368
0.151101,0.749096
0.160508,0.729852
0.169915,0.709213
0.179321,0.686547
0.188728,0.660813
0.198135,0.630078
0.207541,0.590015
0.216948,0.526764
0.226355,0.406627
0.235762,0.399625
0.245168,0.392753
0.254575,0.386001
0.263982,0.379363
0.273389,0.372830
0.282795,0.366396
0.292202,0.360055
0.301609,0.353801
0.311016,0.347629
0.320422,0.341535
0.329829,0.335515
0.339236,0.329563
0.348643,0.323678
0.358049,0.317855
0.367456,0.312092
0.376863,0.306386
0.386269,0.300733
0.395676,0.295132
0.405083,0.289580
0.414490,0.284076
0.423896,0.278616
0.433303,0.273200
0.442710,0.267824
0.452117,0.262489
0.461523,0.257192
0.470930,0.251931
