current_density_A_per_cm2,voltage_V
0.010000,1.035423
0.024861,0.982689
0.039722,0.939348
0.054583,0.900041
0.069443,0.861805
0.084304,0.822100
0.099165,0.777433
0.114026,0.720094
0.128887,0.615582
0.143748,0.468151
0.158608,0.454857
0.173469,0.442210
0.188330,0.430116
0.203191,0.418496
0.218052,0.407291
0.232913,0.396450
0.247774,0.385931
0.262634,0.375700
0.277495,0.365727
0.292356,0.355987
0.307217,0.346458
0.322078,0.337121
0.336939,0.327961
0.351799,0.318962
0.366660,0.310112
0.381521,0.301401
0.396382,0.292816
0.411243,0.284351
0.426104,0.275997
0.440965,0.267746
0.455825,0.259591
0.470686,0.251528
0.485547,0.243551
0.500408,0.235654
0.515269,0.227833
0.530130,0.220083
0.544990,0.212402
0.559851,0.204786
0.574712,0.197230
0.589573,0.189733
0.604434,0.182292
0.619295,0.174903
0.634156,0.167564
0.649016,0.160274
0.663877,0.153030
0.678738,0.145829
0.693599,0.138671
0.708460,0.131553
0.723321,0.124474
0.738181,0.117433
