current_density_A_per_cm2,voltage_V
0.010000,1.045064
0.022070,1.005902
0.034140,0.974549
0.046209,0.947733
0.058279,0.923830
0.070349,0.901904
0.082419,0.881359
0.094489,0.861780
0.106558,0.842856
0.118628,0.824339
0.130698,0.806011
0.142768,0.787667
0.154837,0.769098
0.166907,0.750068
0.178977,0.730293
0.191047,0.709398
0.203117,0.686846
0.215186,0.661804
0.227256,0.632817
0.239326,0.596931
0.251396,0.546357
0.263466,0.441882
0.275535,0.382111
0.287605,0.374543
0.299675,0.367118
0.311745,0.359826
0.323815,0.352657
0.335884,0.345604
0.347954,0.338657
0.360024,0.331811
0.372094,0.325059
0.384163,0.318395
0.396233,0.311814
0.408303,0.305312
0.420373,0.298883
0.432443,0.292525
0.444512,0.286233
0.456582,0.280004
0.468652,0.273834
0.480722,0.267722
0.492792,0.261663
0.504861,0.255657
0.516931,0.249699
0.529001,0.243789
0.541071,0.237923
0.553140,0.232101
0.565210,0.226320
0.577280,0.220579
0.589350,0.214876
0.601420,0.209209
