current_density_A_per_m2,voltage_V
0.000000,1.206091
185.009824,0.000000
370.019649,0.000000
555.029473,0.000000
740.039297,0.000000
925.049122,0.000000
1110.058946,0.000000
1295.068771,0.000000
1480.078595,0.000000
1665.088419,0.000000
1850.098244,0.000000
2035.108068,0.000000
2220.117892,0.000000
2405.127717,0.000000
2590.137541,0.000000
2775.147365,0.000000
2960.157190,0.000000
3145.167014,0.000000
3330.176839,0.000000
3515.186663,0.000000
3700.196487,0.000000
3885.206312,0.000000
4070.216136,0.000000
4255.225960,0.000000
4440.235785,0.000000
4625.245609,0.000000
4810.255433,0.000000
4995.265258,0.000000
5180.275082,0.000000
5365.284907,0.000000
5550.294731,0.000000
5735.304555,0.000000
5920.314380,0.000000
6105.324204,0.000000
6290.334028,0.000000
6475.343853,0.000000
6660.353677,0.000000
6845.363501,0.000000
7030.373326,0.000000
7215.383150,0.000000
7400.392975,0.000000
7585.402799,0.000000
7770.412623,0.000000
7955.422448,0.000000
8140.432272,0.000000
8325.442096,0.000000
8510.451921,0.000000
8695.461745,0.000000
8880.471569,0.000000
9065.481394,0.000000
9250.491218,0.000000
9435.501043,0.000000
9620.510867,0.000000
9805.520691,0.000000
9990.530516,0.000000
10175.540340,0.000000
10360.550164,0.000000
10545.559989,0.000000
10730.569813,0.000000
10915.579637,0.000000
