current_density_A_per_cm2,voltage_V
0.010000,1.068141
0.025614,1.013479
0.041228,0.970469
0.056842,0.933334
0.072457,0.899432
0.088071,0.867227
0.103685,0.835608
0.119299,0.803566
0.134913,0.769932
0.150527,0.732974
0.166141,0.689409
0.181756,0.630658
0.197370,0.509793
0.212984,0.415570
0.228598,0.402542
0.244212,0.389903
0.259826,0.377609
0.275441,0.365623
0.291055,0.353911
0.306669,0.342448
0.322283,0.331211
0.337897,0.320178
0.353511,0.309334
0.369125,0.298661
0.384740,0.288148
0.400354,0.277781
0.415968,0.267549
0.431582,0.257445
0.447196,0.247458
0.462810,0.237581
0.478424,0.227808
0.494039,0.218131
0.509653,0.208545
0.525267,0.199045
0.540881,0.189625
0.556495,0.180282
0.572109,0.171011
0.587724,0.161809
0.603338,0.152671
0.618952,0.143596
0.634566,0.134579
0.650180,0.125618
0.665794,0.116711
0.681408,0.107855
0.697023,0.099048
0.712637,0.090287
0.728251,0.081572
0.743865,0.072899
0.759479,0.064267
0.775093,0.055675
