current_density_A_per_cm2,voltage_V
0.010000,1.034947
0.015722,1.013366
0.021444,0.994063
0.027165,0.976392
0.032887,0.959926
0.038609,0.944363
0.044331,0.929476
0.050053,0.915089
0.055775,0.901055
0.061496,0.887249
0.067218,0.873557
0.072940,0.859870
0.078662,0.846077
0.084384,0.832059
0.090106,0.817682
0.095827,0.802784
0.101549,0.787164
0.107271,0.770551
0.112993,0.752570
0.118715,0.732653
0.124437,0.709880
0.130158,0.682586
0.135880,0.647208
0.141602,0.593447
0.147324,0.465752
0.153046,0.460698
0.158768,0.455747
0.164489,0.450891
0.170211,0.446125
0.175933,0.441443
0.181655,0.436841
0.187377,0.432314
0.193099,0.427858
0.198820,0.423469
0.204542,0.419145
0.210264,0.414881
0.215986,0.410674
0.221708,0.406523
0.227430,0.402423
0.233151,0.398374
0.238873,0.394372
0.244595,0.390416
0.250317,0.386503
0.256039,0.382633
0.261761,0.378802
0.267482,0.375010
0.273204,0.371255
0.278926,0.367535
0.284648,0.363850
0.290370,0.360198
