current_density_A_per_cm2,voltage_V
0.010000,1.041629
0.013987,1.026542
0.017975,1.012726
0.021962,0.999914
0.025949,0.987913
0.029937,0.976577
0.033924,0.965792
0.037912,0.955469
0.041899,0.945534
0.045886,0.935928
0.049874,0.926601
0.053861,0.917509
0.057848,0.908615
0.061836,0.899886
0.065823,0.891292
0.069810,0.882808
0.073798,0.874407
0.077785,0.866067
0.081773,0.857765
0.085760,0.849479
0.089747,0.841186
0.093735,0.832865
0.097722,0.824493
0.101709,0.816045
0.105697,0.807494
0.109684,0.798813
0.113672,0.789970
0.117659,0.780927
0.121646,0.771644
0.125634,0.762071
0.129621,0.752149
0.133608,0.741805
0.137596,0.730951
0.141583,0.719471
0.145570,0.707214
0.149558,0.693976
0.153545,0.679470
0.157533,0.663274
0.161520,0.644726
0.165507,0.622697
0.169495,0.595022
0.173482,0.556607
0.177469,0.489338
0.181457,0.439030
0.185444,0.435822
0.189431,0.432650
0.193419,0.429513
0.197406,0.426408
0.201394,0.423335
0.205381,0.420294
