current_density_A_per_cm2,voltage_V
0.010000,1.054385
0.021223,1.017968
0.032446,0.988665
0.043669,0.963642
0.054891,0.941454
0.066114,0.921260
0.077337,0.902525
0.088560,0.884884
0.099783,0.868073
0.111006,0.851894
0.122228,0.836191
0.133451,0.820833
0.144674,0.805710
0.155897,0.790721
0.167120,0.775771
0.178343,0.760766
0.189566,0.745606
0.200788,0.730182
0.212011,0.714370
0.223234,0.698016
0.234457,0.680927
0.245680,0.662844
0.256903,0.643403
0.268125,0.622059
0.279348,0.597931
0.290571,0.569436
0.301794,0.533240
0.313017,0.480004
0.324240,0.355077
0.335463,0.348335
0.346685,0.341686
0.357908,0.335126
0.369131,0.328648
0.380354,0.322248
0.391577,0.315922
0.402800,0.309665
0.414022,0.303475
0.425245,0.297347
0.436468,0.291279
0.447691,0.285268
0.458914,0.279310
0.470137,0.273405
0.481360,0.267548
0.492582,0.261738
0.503805,0.255974
0.515028,0.250252
0.526251,0.244572
0.537474,0.238931
0.548697,0.233329
0.559919,0.227762
