current_density_A_per_cm2,voltage_V
0.010000,1.052854
0.016052,1.030902
0.022105,1.011554
0.028157,0.994081
0.034210,0.978013
0.040262,0.963026
0.046315,0.948888
0.052367,0.935424
0.058420,0.922500
0.064472,0.910008
0.070524,0.897859
0.076577,0.885978
0.082629,0.874300
0.088682,0.862766
0.094734,0.851321
0.100787,0.839915
0.106839,0.828495
0.112892,0.817010
0.118944,0.805403
0.124997,0.793615
0.131049,0.781577
0.137101,0.769210
0.143154,0.756418
0.149206,0.743082
0.155259,0.729052
0.161311,0.714123
0.167364,0.698017
0.173416,0.680324
0.179469,0.660415
0.185521,0.637230
0.191573,0.608768
0.197626,0.570470
0.203678,0.507208
0.209731,0.423396
0.215783,0.418716
0.221836,0.414097
0.227888,0.409537
0.233941,0.405032
0.239993,0.400582
0.246046,0.396182
0.252098,0.391830
0.258150,0.387525
0.264203,0.383265
0.270255,0.379047
0.276308,0.374869
0.282360,0.370731
0.288413,0.366631
0.294465,0.362567
0.300518,0.358537
0.306570,0.354541
