current_density_A_per_cm2,voltage_V
0.010000,1.054829
0.030472,0.987666
0.050945,0.936886
0.071417,0.893163
0.091889,0.852590
0.112361,0.812746
0.132834,0.771407
0.153306,0.725454
0.173778,0.668208
0.194251,0.573304
0.214723,0.412251
0.235195,0.396304
0.255667,0.380984
0.276140,0.366201
0.296612,0.351884
0.317084,0.337974
0.337556,0.324423
0.358029,0.311192
0.378501,0.298245
0.398973,0.285556
0.419446,0.273099
0.439918,0.260853
0.460390,0.248799
0.480862,0.236923
0.501335,0.225209
0.521807,0.213644
0.542279,0.202219
0.562752,0.190923
0.583224,0.179746
0.603696,0.168682
0.624168,0.157722
0.644641,0.146861
0.665113,0.136092
0.685585,0.125409
0.706058,0.114809
0.726530,0.104285
0.747002,0.093835
0.767474,0.083454
0.787947,0.073139
0.808419,0.062886
0.828891,0.052693
0.849363,0.050000
0.869836,0.050000
0.890308,0.050000
0.910780,0.050000
0.931253,0.050000
0.951725,0.050000
0.972197,0.050000
0.992669,0.050000
1.013142,0.050000
