current_density_A_per_cm2,voltage_V
0.010000,1.068842
0.018163,1.039209
0.026326,1.014142
0.034489,0.992119
0.042652,0.972257
0.050816,0.953995
0.058979,0.936956
0.067142,0.920869
0.075305,0.905536
0.083468,0.890801
0.091631,0.876543
0.099794,0.862661
0.107957,0.849071
0.116120,0.835698
0.124283,0.822475
0.132447,0.809341
0.140610,0.796236
0.148773,0.783099
0.156936,0.769869
0.165099,0.756479
0.173262,0.742853
0.181425,0.728905
0.189588,0.714533
0.197751,0.699607
0.205914,0.683964
0.214078,0.667382
0.222241,0.649555
0.230404,0.630030
0.238567,0.608097
0.246730,0.582532
0.254893,0.550941
0.263056,0.507494
0.271219,0.429404
0.279382,0.367116
0.287545,0.361172
0.295709,0.355299
0.303872,0.349492
0.312035,0.343748
0.320198,0.338064
0.328361,0.332437
0.336524,0.326865
0.344687,0.321345
0.352850,0.315874
0.361013,0.310451
0.369176,0.305073
0.377340,0.299739
0.385503,0.294447
0.393666,0.289196
0.401829,0.283982
0.409992,0.278806
