current_density_A_per_cm2,voltage_V
0.010000,1.046620
0.020045,1.011168
0.030090,0.981707
0.040134,0.955913
0.050179,0.932528
0.060224,0.910783
0.070269,0.890157
0.080314,0.870268
0.090358,0.850808
0.100403,0.831508
0.110448,0.812110
0.120493,0.792336
0.130538,0.771862
0.140583,0.750270
0.150627,0.726961
0.160672,0.701001
0.170717,0.670726
0.180762,0.632631
0.190807,0.576731
0.200851,0.433289
0.210896,0.416912
0.220941,0.409348
0.230986,0.401950
0.241031,0.394706
0.251075,0.387605
0.261120,0.380635
0.271165,0.373787
0.281210,0.367054
0.291255,0.360428
0.301299,0.353902
0.311344,0.347469
0.321389,0.341124
0.331434,0.334863
0.341479,0.328680
0.351524,0.322571
0.361568,0.316532
0.371613,0.310560
0.381658,0.304651
0.391703,0.298801
0.401748,0.293009
0.411792,0.287272
0.421837,0.281586
0.431882,0.275950
0.441927,0.270361
0.451972,0.264818
0.462016,0.259318
0.472061,0.253859
0.482106,0.248441
0.492151,0.243061
0.502196,0.237718
