current_density_A_per_cm2,voltage_V
0.010000,1.039320
0.015515,1.016731
0.021029,0.996208
0.026544,0.977130
0.032059,0.959070
0.037574,0.941710
0.043088,0.924796
0.048603,0.908109
0.054118,0.891446
0.059633,0.874601
0.065147,0.857346
0.070662,0.839412
0.076177,0.820445
0.081691,0.799954
0.087206,0.777181
0.092721,0.750846
0.098236,0.718439
0.103750,0.673787
0.109265,0.591777
0.114780,0.495171
0.120295,0.489240
0.125809,0.483457
0.131324,0.477810
0.136839,0.472290
0.142353,0.466887
0.147868,0.461595
0.153383,0.456405
0.158898,0.451311
0.164412,0.446308
0.169927,0.441390
0.175442,0.436553
0.180957,0.431791
0.186471,0.427101
0.191986,0.422478
0.197501,0.417921
0.203015,0.413424
0.208530,0.408986
0.214045,0.404603
0.219560,0.400273
0.225074,0.395994
0.230589,0.391762
0.236104,0.387577
0.241619,0.383436
0.247133,0.379337
0.252648,0.375279
0.258163,0.371260
0.263677,0.367278
0.269192,0.363332
0.274707,0.359421
0.280222,0.355543
