current_density_A_per_cm2,voltage_V
0.010000,1.067757
0.013907,1.052568
0.017815,1.038679
0.021722,1.025828
0.025629,1.013823
0.029536,1.002519
0.033444,0.991805
0.037351,0.981591
0.041258,0.971806
0.045165,0.962392
0.049073,0.953300
0.052980,0.944490
0.056887,0.935926
0.060794,0.927578
0.064702,0.919421
0.068609,0.911432
0.072516,0.903590
0.076423,0.895876
0.080331,0.888276
0.084238,0.880772
0.088145,0.873352
0.092052,0.866002
0.095960,0.858711
0.099867,0.851466
0.103774,0.844256
0.107681,0.837071
0.111589,0.829900
0.115496,0.822731
0.119403,0.815555
0.123310,0.808360
0.127218,0.801135
0.131125,0.793868
0.135032,0.786548
0.138939,0.779160
0.142847,0.771690
0.146754,0.764123
0.150661,0.756442
0.154568,0.748628
0.158476,0.740658
0.162383,0.732509
0.166290,0.724152
0.170197,0.715554
0.174105,0.706677
0.178012,0.697472
0.181919,0.687884
0.185826,0.677842
0.189734,0.667258
0.193641,0.656017
0.197548,0.643969
0.201455,0.630909
