current_density_A_per_m2,voltage_V
0.000000,1.205512
171.855353,0.000000
343.710705,0.000000
515.566058,0.000000
687.421410,0.000000
859.276763,0.000000
1031.132115,0.000000
1202.987468,0.000000
1374.842821,0.000000
1546.698173,0.000000
1718.553526,0.000000
1890.408878,0.000000
2062.264231,0.000000
2234.119583,0.000000
2405.974936,0.000000
2577.830289,0.000000
2749.685641,0.000000
2921.540994,0.000000
3093.396346,0.000000
3265.251699,0.000000
3437.107051,0.000000
3608.962404,0.000000
3780.817756,0.000000
3952.673109,0.000000
4124.528462,0.000000
4296.383814,0.000000
4468.239167,0.000000
4640.094519,0.000000
4811.949872,0.000000
4983.805224,0.000000
5155.660577,0.000000
5327.515930,0.000000
5499.371282,0.000000
5671.226635,0.000000
5843.081987,0.000000
6014.937340,0.000000
6186.792692,0.000000
6358.648045,0.000000
6530.503398,0.000000
6702.358750,0.000000
6874.214103,0.000000
7046.069455,0.000000
7217.924808,0.000000
7389.780160,0.000000
7561.635513,0.000000
7733.490866,0.000000
7905.346218,0.000000
8077.201571,0.000000
8249.056923,0.000000
8420.912276,0.000000
8592.767628,0.000000
8764.622981,0.000000
8936.478333,0.000000
9108.333686,0.000000
9280.189039,0.000000
9452.044391,0.000000
9623.899744,0.000000
9795.755096,0.000000
9967.610449,0.000000
10139.465801,0.000000
