current_density_A_per_m2,voltage_V
0.000000,1.210404
283.000708,0.000000
566.001417,0.000000
849.002125,0.000000
1132.002834,0.000000
1415.003542,0.000000
1698.004251,0.000000
1981.004959,0.000000
2264.005668,0.000000
2547.006376,0.000000
2830.007084,0.000000
3113.007793,0.000000
3396.008501,0.000000
3679.009210,0.000000
3962.009918,0.000000
4245.010627,0.000000
4528.011335,0.000000
4811.012044,0.000000
5094.012752,0.000000
5377.013460,0.000000
5660.014169,0.000000
5943.014877,0.000000
6226.015586,0.000000
6509.016294,0.000000
6792.017003,0.000000
7075.017711,0.000000
7358.018420,0.000000
7641.019128,0.000000
7924.019836,0.000000
8207.020545,0.000000
8490.021253,0.000000
8773.021962,0.000000
9056.022670,0.000000
9339.023379,0.000000
9622.024087,0.000000
9905.024795,0.000000
10188.025504,0.000000
10471.026212,0.000000
10754.026921,0.000000
11037.027629,0.000000
11320.028338,0.000000
11603.029046,0.000000
11886.029755,0.000000
12169.030463,0.000000
12452.031171,0.000000
12735.031880,0.000000
13018.032588,0.000000
13301.033297,0.000000
13584.034005,0.000000
13867.034714,0.000000
14150.035422,0.000000
14433.036131,0.000000
14716.036839,0.000000
14999.037547,0.000000
15282.038256,0.000000
15565.038964,0.000000
15848.039673,0.000000
16131.040381,0.000000
16414.041090,0.000000
16697.041798,0.000000
