current_density_A_per_cm2,voltage_V
0.010000,1.062292
0.015203,1.041424
0.020406,1.022634
0.025609,1.005385
0.030813,0.989310
0.036016,0.974146
0.041219,0.959696
0.046422,0.945809
0.051625,0.932362
0.056828,0.919253
0.062031,0.906394
0.067234,0.893708
0.072438,0.881121
0.077641,0.868564
0.082844,0.855968
0.088047,0.843260
0.093250,0.830361
0.098453,0.817184
0.103656,0.803622
0.108859,0.789550
0.114063,0.774805
0.119266,0.759174
0.124469,0.742364
0.129672,0.723943
0.134875,0.703247
0.140078,0.679145
0.145281,0.649475
0.150484,0.609170
0.155688,0.540285
0.160891,0.456471
0.166094,0.451425
0.171297,0.446456
0.176500,0.441560
0.181703,0.436734
0.186906,0.431974
0.192109,0.427276
0.197313,0.422637
0.202516,0.418055
0.207719,0.413527
0.212922,0.409051
0.218125,0.404624
0.223328,0.400244
0.228531,0.395909
0.233734,0.391618
0.238938,0.387368
0.244141,0.383158
0.249344,0.378986
0.254547,0.374852
0.259750,0.370752
0.264953,0.366687
