current_density_A_per_cm2,voltage_V
0.010000,1.068032
0.038478,0.985226
0.066957,0.927748
0.095435,0.880231
0.123914,0.837520
0.152392,0.797022
0.180871,0.756954
0.209349,0.715601
0.237828,0.670627
0.266306,0.617522
0.294785,0.542786
0.323263,0.348425
0.351742,0.329964
0.380220,0.312070
0.408699,0.294667
0.437177,0.277691
0.465656,0.261089
0.494134,0.244821
0.522613,0.228849
0.551091,0.213143
0.579570,0.197677
0.608048,0.182430
0.636527,0.167381
0.665005,0.152514
0.693484,0.137814
0.721962,0.123268
0.750441,0.108864
0.778919,0.094592
0.807398,0.080442
0.835876,0.066408
0.864355,0.052480
0.892833,0.050000
0.921312,0.050000
0.949790,0.050000
0.978269,0.050000
1.006747,0.050000
1.035226,0.050000
1.063704,0.050000
1.092183,0.050000
1.120661,0.050000
1.149140,0.050000
1.177618,0.050000
1.206097,0.050000
1.234575,0.050000
1.263054,0.050000
1.291532,0.050000
1.320011,0.050000
1.348489,0.050000
1.376968,0.050000
1.405446,0.050000
