current_density_A_per_cm2,voltage_V
0.010000,1.050633
0.013878,1.035042
0.017755,1.020624
0.021633,1.007128
0.025510,0.994369
0.029388,0.982205
0.033265,0.970523
0.037143,0.959233
0.041020,0.948260
0.044898,0.937540
0.048776,0.927016
0.052653,0.916639
0.056531,0.906362
0.060408,0.896140
0.064286,0.885932
0.068163,0.875695
0.072041,0.865385
0.075918,0.854953
0.079796,0.844350
0.083673,0.833515
0.087551,0.822383
0.091429,0.810871
0.095306,0.798882
0.099184,0.786290
0.103061,0.772934
0.106939,0.758592
0.110816,0.742956
0.114694,0.725567
0.118571,0.705699
0.122449,0.682099
0.126327,0.652285
0.130204,0.610129
0.134082,0.530745
0.137959,0.479261
0.141837,0.475405
0.145714,0.471603
0.149592,0.467854
0.153469,0.464154
0.157347,0.460502
0.161224,0.456896
0.165102,0.453332
0.168980,0.449811
0.172857,0.446330
0.176735,0.442886
0.180612,0.439480
0.184490,0.436110
0.188367,0.432773
0.192245,0.429470
0.196122,0.426198
0.200000,0.422957
