current_density_A_per_cm2,voltage_V
0.010000,1.041321
0.037130,0.953079
0.064259,0.884542
0.091389,0.818212
0.118518,0.739157
0.145648,0.568266
0.172777,0.442723
0.199907,0.420463
0.227037,0.399667
0.254166,0.380028
0.281296,0.361328
0.308425,0.343405
0.335555,0.326135
0.362685,0.309422
0.389814,0.293189
0.416944,0.277376
0.444073,0.261931
0.471203,0.246813
0.498332,0.231986
0.525462,0.217420
0.552592,0.203092
0.579721,0.188977
0.606851,0.175058
0.633980,0.161318
0.661110,0.147742
0.688240,0.134317
0.715369,0.121033
0.742499,0.107879
0.769628,0.094845
0.796758,0.081924
0.823887,0.069109
0.851017,0.056392
0.878147,0.050000
0.905276,0.050000
0.932406,0.050000
0.959535,0.050000
0.986665,0.050000
1.013795,0.050000
1.040924,0.050000
1.068054,0.050000
1.095183,0.050000
1.122313,0.050000
1.149442,0.050000
1.176572,0.050000
1.203702,0.050000
1.230831,0.050000
1.257961,0.050000
1.285090,0.050000
1.312220,0.050000
1.339349,0.050000
