current_density_A_per_cm2,voltage_V
0.010000,1.037967
0.021186,0.991908
0.032373,0.951375
0.043559,0.912770
0.054746,0.873381
0.065932,0.829887
0.077118,0.775634
0.088305,0.685417
0.099491,0.510506
0.110678,0.497517
0.121864,0.485233
0.133051,0.473549
0.144237,0.462380
0.155423,0.451657
0.166610,0.441325
0.177796,0.431339
0.188983,0.421661
0.200169,0.412259
0.211355,0.403105
0.222542,0.394175
0.233728,0.385450
0.244915,0.376913
0.256101,0.368546
0.267288,0.360337
0.278474,0.352274
0.289660,0.344346
0.300847,0.336544
0.312033,0.328858
0.323220,0.321281
0.334406,0.313807
0.345592,0.306428
0.356779,0.299139
0.367965,0.291935
0.379152,0.284811
0.390338,0.277762
0.401525,0.270785
0.412711,0.263875
0.423897,0.257030
0.435084,0.250245
0.446270,0.243519
0.457457,0.236848
0.468643,0.230230
0.479829,0.223662
0.491016,0.217142
0.502202,0.210668
0.513389,0.204238
0.524575,0.197851
0.535761,0.191504
0.546948,0.185196
0.558134,0.178925
