current_density_A_per_m2,voltage_V
0.000000,1.205841
179.315326,0.000000
358.630651,0.000000
537.945977,0.000000
717.261303,0.000000
896.576628,0.000000
1075.891954,0.000000
1255.207280,0.000000
1434.522605,0.000000
1613.837931,0.000000
1793.153257,0.000000
1972.468582,0.000000
2151.783908,0.000000
2331.099234,0.000000
2510.414560,0.000000
2689.729885,0.000000
2869.045211,0.000000
3048.360537,0.000000
3227.675862,0.000000
3406.991188,0.000000
3586.306514,0.000000
3765.621839,0.000000
3944.937165,0.000000
4124.252491,0.000000
4303.567816,0.000000
4482.883142,0.000000
4662.198468,0.000000
4841.513793,0.000000
5020.829119,0.000000
5200.144445,0.000000
5379.459770,0.000000
5558.775096,0.000000
5738.090422,0.000000
5917.405747,0.000000
6096.721073,0.000000
6276.036399,0.000000
6455.351725,0.000000
6634.667050,0.000000
6813.982376,0.000000
6993.297702,0.000000
7172.613027,0.000000
7351.928353,0.000000
7531.243679,0.000000
7710.559004,0.000000
7889.874330,0.000000
8069.189656,0.000000
8248.504981,0.000000
8427.820307,0.000000
8607.135633,0.000000
8786.450958,0.000000
8965.766284,0.000000
9145.081610,0.000000
9324.396935,0.000000
9503.712261,0.000000
9683.027587,0.000000
9862.342912,0.000000
10041.658238,0.000000
10220.973564,0.000000
10400.288889,0.000000
10579.604215,0.000000
