current_density_A_per_cm2,voltage_V
0.010000,1.044206
0.027153,0.982954
0.044306,0.933693
0.061459,0.889135
0.078612,0.845355
0.095764,0.798667
0.112917,0.742825
0.130070,0.657183
0.147223,0.464116
0.164376,0.448288
0.181529,0.433303
0.198682,0.419023
0.215835,0.405341
0.232988,0.392173
0.250141,0.379452
0.267293,0.367123
0.284446,0.355140
0.301599,0.343466
0.318752,0.332067
0.335905,0.320918
0.353058,0.309994
0.370211,0.299275
0.387364,0.288744
0.404517,0.278385
0.421670,0.268184
0.438822,0.258130
0.455975,0.248211
0.473128,0.238418
0.490281,0.228743
0.507434,0.219177
0.524587,0.209714
0.541740,0.200347
0.558893,0.191071
0.576046,0.181880
0.593199,0.172769
0.610351,0.163734
0.627504,0.154771
0.644657,0.145875
0.661810,0.137045
0.678963,0.128276
0.696116,0.119565
0.713269,0.110910
0.730422,0.102308
0.747575,0.093757
0.764727,0.085254
0.781880,0.076797
0.799033,0.068385
0.816186,0.060016
0.833339,0.051687
0.850492,0.050000
