current_density_A_per_cm2,voltage_V
0.010000,1.037825
0.019532,1.004242
0.029064,0.975938
0.038596,0.950877
0.048129,0.927927
0.057661,0.906373
0.067193,0.885710
0.076725,0.865551
0.086257,0.845561
0.095789,0.825415
0.105322,0.804766
0.114854,0.783191
0.124386,0.760117
0.133918,0.734677
0.143450,0.705392
0.152982,0.669271
0.162515,0.618447
0.172047,0.513018
0.181579,0.439707
0.191111,0.432237
0.200643,0.424956
0.210175,0.417849
0.219708,0.410902
0.229240,0.404102
0.238772,0.397438
0.248304,0.390901
0.257836,0.384482
0.267368,0.378172
0.276900,0.371964
0.286433,0.365853
0.295965,0.359831
0.305497,0.353895
0.315029,0.348038
0.324561,0.342256
0.334093,0.336546
0.343626,0.330904
0.353158,0.325325
0.362690,0.319807
0.372222,0.314347
0.381754,0.308942
0.391286,0.303589
0.400819,0.298286
0.410351,0.293032
0.419883,0.287822
0.429415,0.282657
0.438947,0.277533
0.448479,0.272450
0.458011,0.267405
0.467544,0.262397
0.477076,0.257424
