current_density_A_per_cm2,voltage_V
0.010000,1.053631
0.030401,0.991099
0.050802,0.944836
0.071203,0.906043
0.091605,0.871239
0.112006,0.838588
0.132407,0.806877
0.152808,0.775101
0.173209,0.742204
0.193610,0.706762
0.214011,0.666336
0.234413,0.615429
0.254814,0.534230
0.275215,0.379935
0.295616,0.366489
0.316017,0.353438
0.336418,0.340734
0.356820,0.328340
0.377221,0.316222
0.397622,0.304352
0.418023,0.292708
0.438424,0.281268
0.458825,0.270015
0.479226,0.258933
0.499628,0.248008
0.520029,0.237229
0.540430,0.226584
0.560831,0.216063
0.581232,0.205659
0.601633,0.195364
0.622034,0.185170
0.642436,0.175071
0.662837,0.165062
0.683238,0.155136
0.703639,0.145290
0.724040,0.135519
0.744441,0.125819
0.764842,0.116185
0.785244,0.106616
0.805645,0.097107
0.826046,0.087655
0.846447,0.078258
0.866848,0.068913
0.887249,0.059618
0.907651,0.050371
0.928052,0.050000
0.948453,0.050000
0.968854,0.050000
0.989255,0.050000
1.009656,0.050000
