current_density_A_per_m2,voltage_V
0.000000,1.208410
237.690566,0.000000
475.381133,0.000000
713.071699,0.000000
950.762265,0.000000
1188.452832,0.000000
1426.143398,0.000000
1663.833964,0.000000
1901.524531,0.000000
2139.215097,0.000000
2376.905664,0.000000
2614.596230,0.000000
2852.286796,0.000000
3089.977363,0.000000
3327.667929,0.000000
3565.358495,0.000000
3803.049062,0.000000
4040.739628,0.000000
4278.430194,0.000000
4516.120761,0.000000
4753.811327,0.000000
4991.501893,0.000000
5229.192460,0.000000
5466.883026,0.000000
5704.573592,0.000000
5942.264159,0.000000
6179.954725,0.000000
6417.645292,0.000000
6655.335858,0.000000
6893.026424,0.000000
7130.716991,0.000000
7368.407557,0.000000
7606.098123,0.000000
7843.788690,0.000000
8081.479256,0.000000
8319.169822,0.000000
8556.860389,0.000000
8794.550955,0.000000
9032.241521,0.000000
9269.932088,0.000000
9507.622654,0.000000
9745.313221,0.000000
9983.003787,0.000000
10220.694353,0.000000
10458.384920,0.000000
10696.075486,0.000000
10933.766052,0.000000
11171.456619,0.000000
11409.147185,0.000000
11646.837751,0.000000
11884.528318,0.000000
12122.218884,0.000000
12359.909450,0.000000
12597.600017,0.000000
12835.290583,0.000000
13072.981149,0.000000
13310.671716,0.000000
13548.362282,0.000000
13786.052849,0.000000
14023.743415,0.000000
