current_density_A_per_m2,voltage_V
0.000000,1.210579
286.972033,0.000000
573.944066,0.000000
860.916099,0.000000
1147.888131,0.000000
1434.860164,0.000000
1721.832197,0.000000
2008.804230,0.000000
2295.776263,0.000000
2582.748296,0.000000
2869.720329,0.000000
3156.692361,0.000000
3443.664394,0.000000
3730.636427,0.000000
4017.608460,0.000000
4304.580493,0.000000
4591.552526,0.000000
4878.524559,0.000000
5165.496592,0.000000
5452.468624,0.000000
5739.440657,0.000000
6026.412690,0.000000
6313.384723,0.000000
6600.356756,0.000000
6887.328789,0.000000
7174.300822,0.000000
7461.272854,0.000000
7748.244887,0.000000
8035.216920,0.000000
8322.188953,0.000000
8609.160986,0.000000
8896.133019,0.000000
9183.105052,0.000000
9470.077084,0.000000
9757.049117,0.000000
10044.021150,0.000000
10330.993183,0.000000
10617.965216,0.000000
10904.937249,0.000000
11191.909282,0.000000
11478.881314,0.000000
11765.853347,0.000000
12052.825380,0.000000
12339.797413,0.000000
12626.769446,0.000000
12913.741479,0.000000
13200.713512,0.000000
13487.685545,0.000000
13774.657577,0.000000
14061.629610,0.000000
14348.601643,0.000000
14635.573676,0.000000
14922.545709,0.000000
15209.517742,0.000000
15496.489775,0.000000
15783.461807,0.000000
16070.433840,0.000000
16357.405873,0.000000
16644.377906,0.000000
16931.349939,0.000000
