current_density_A_per_cm2,voltage_V
0.010000,1.049802
0.034869,0.958701
0.059738,0.882955
0.084606,0.801441
0.109475,0.662664
0.134344,0.474231
0.159213,0.449057
0.184082,0.425811
0.208950,0.404049
0.233819,0.383464
0.258688,0.363835
0.283557,0.344999
0.308426,0.326831
0.333294,0.309232
0.358163,0.292127
0.383032,0.275451
0.407901,0.259154
0.432770,0.243192
0.457638,0.227529
0.482507,0.212136
0.507376,0.196986
0.532245,0.182056
0.557114,0.167328
0.581982,0.152785
0.606851,0.138410
0.631720,0.124192
0.656589,0.110118
0.681458,0.096179
0.706326,0.082364
0.731195,0.068665
0.756064,0.055075
0.780933,0.050000
0.805801,0.050000
0.830670,0.050000
0.855539,0.050000
0.880408,0.050000
0.905277,0.050000
0.930145,0.050000
0.955014,0.050000
0.979883,0.050000
1.004752,0.050000
1.029621,0.050000
1.054489,0.050000
1.079358,0.050000
1.104227,0.050000
1.129096,0.050000
1.153965,0.050000
1.178833,0.050000
1.203702,0.050000
1.228571,0.050000
