current_density_A_per_cm2,voltage_V
0.010000,1.055396
0.019050,1.022015
0.028101,0.993898
0.037151,0.969129
0.046201,0.946630
0.055251,0.925726
0.064302,0.905957
0.073352,0.886987
0.082402,0.868553
0.091453,0.850433
0.100503,0.832428
0.109553,0.814342
0.118603,0.795965
0.127654,0.777059
0.136704,0.757324
0.145754,0.736358
0.154804,0.713574
0.163855,0.688031
0.172905,0.658043
0.181955,0.620012
0.191006,0.563523
0.200056,0.421786
0.209106,0.414363
0.218156,0.407094
0.227207,0.399969
0.236257,0.392976
0.245307,0.386106
0.254358,0.379352
0.263408,0.372705
0.272458,0.366159
0.281508,0.359708
0.290559,0.353346
0.299609,0.347068
0.308659,0.340870
0.317709,0.334746
0.326760,0.328694
0.335810,0.322709
0.344860,0.316788
0.353911,0.310927
0.362961,0.305125
0.372011,0.299378
0.381061,0.293684
0.390112,0.288040
0.399162,0.282445
0.408212,0.276895
0.417263,0.271390
0.426313,0.265927
0.435363,0.260504
0.444413,0.255121
0.453464,0.249776
