current_density_A_per_m2,voltage_V
0.000000,1.210360
282.006099,0.000000
564.012197,0.000000
846.018296,0.000000
1128.024394,0.000000
1410.030493,0.000000
1692.036592,0.000000
1974.042690,0.000000
2256.048789,0.000000
2538.054887,0.000000
2820.060986,0.000000
3102.067085,0.000000
3384.073183,0.000000
3666.079282,0.000000
3948.085380,0.000000
4230.091479,0.000000
4512.097578,0.000000
4794.103676,0.000000
5076.109775,0.000000
5358.115873,0.000000
5640.121972,0.000000
5922.128071,0.000000
6204.134169,0.000000
6486.140268,0.000000
6768.146366,0.000000
7050.152465,0.000000
7332.158564,0.000000
7614.164662,0.000000
7896.170761,0.000000
8178.176859,0.000000
8460.182958,0.000000
8742.189057,0.000000
9024.195155,0.000000
9306.201254,0.000000
9588.207352,0.000000
9870.213451,0.000000
10152.219550,0.000000
10434.225648,0.000000
10716.231747,0.000000
10998.237845,0.000000
11280.243944,0.000000
11562.250043,0.000000
11844.256141,0.000000
12126.262240,0.000000
12408.268338,0.000000
12690.274437,0.000000
12972.280536,0.000000
13254.286634,0.000000
13536.292733,0.000000
13818.298831,0.000000
14100.304930,0.000000
14382.311029,0.000000
14664.317127,0.000000
14946.323226,0.000000
15228.329324,0.000000
15510.335423,0.000000
15792.341522,0.000000
16074.347620,0.000000
16356.353719,0.000000
16638.359817,0.000000
