current_density_A_per_cm2,voltage_V
0.010000,1.046864
0.039130,0.959048
0.068260,0.895404
0.097390,0.839213
0.126520,0.783291
0.155650,0.720119
0.184780,0.629159
0.213910,0.415119
0.243040,0.393781
0.272170,0.373625
0.301300,0.354424
0.330430,0.336014
0.359560,0.318267
0.388690,0.301085
0.417820,0.284391
0.446950,0.268122
0.476080,0.252226
0.505210,0.236660
0.534340,0.221389
0.563470,0.206383
0.592600,0.191616
0.621730,0.177065
0.650860,0.162712
0.679990,0.148539
0.709120,0.134532
0.738250,0.120678
0.767380,0.106966
0.796510,0.093384
0.825640,0.079925
0.854770,0.066579
0.883900,0.053339
0.913030,0.050000
0.942160,0.050000
0.971290,0.050000
1.000420,0.050000
1.029550,0.050000
1.058680,0.050000
1.087810,0.050000
1.116940,0.050000
1.146070,0.050000
1.175200,0.050000
1.204329,0.050000
1.233459,0.050000
1.262589,0.050000
1.291719,0.050000
1.320849,0.050000
1.349979,0.050000
1.379109,0.050000
1.408239,0.050000
1.437369,0.050000
