current_density_A_per_cm2,voltage_V
0.010000,1.065201
0.014106,1.049567
0.018213,1.035328
0.022319,1.022189
0.026425,1.009941
0.030531,0.998426
0.034638,0.987524
0.038744,0.977138
0.042850,0.967193
0.046956,0.957627
0.051063,0.948389
0.055169,0.939436
0.059275,0.930731
0.063381,0.922242
0.067488,0.913944
0.071594,0.905810
0.075700,0.897820
0.079806,0.889955
0.083913,0.882198
0.088019,0.874531
0.092125,0.866941
0.096232,0.859414
0.100338,0.851936
0.104444,0.844494
0.108550,0.837077
0.112657,0.829671
0.116763,0.822265
0.120869,0.814847
0.124975,0.807404
0.129082,0.799923
0.133188,0.792390
0.137294,0.784791
0.141400,0.777111
0.145507,0.769332
0.149613,0.761436
0.153719,0.753402
0.157825,0.745206
0.161932,0.736822
0.166038,0.728219
0.170144,0.719360
0.174251,0.710202
0.178357,0.700694
0.182463,0.690771
0.186569,0.680354
0.190676,0.669342
0.194782,0.657604
0.198888,0.644963
0.202994,0.631176
0.207101,0.615890
0.211207,0.598569
