current_density_A_per_cm2,voltage_V
0.010000,1.039145
0.014075,1.022427
0.018149,1.006939
0.022224,0.992395
0.026298,0.978581
0.030373,0.965335
0.034447,0.952525
0.038522,0.940044
0.042596,0.927798
0.046671,0.915703
0.050745,0.903682
0.054820,0.891659
0.058894,0.879556
0.062969,0.867291
0.067043,0.854775
0.071118,0.841901
0.075192,0.828544
0.079267,0.814544
0.083341,0.799693
0.087416,0.783706
0.091490,0.766171
0.095565,0.746452
0.099639,0.723487
0.103714,0.695271
0.107788,0.657237
0.111863,0.594232
0.115937,0.495025
0.120012,0.490686
0.124087,0.486428
0.128161,0.482245
0.132236,0.478134
0.136310,0.474090
0.140385,0.470111
0.144459,0.466192
0.148534,0.462331
0.152608,0.458526
0.156683,0.454773
0.160757,0.451070
0.164832,0.447415
0.168906,0.443807
0.172981,0.440242
0.177055,0.436719
0.181130,0.433236
0.185204,0.429793
0.189279,0.426386
0.193353,0.423016
0.197428,0.419679
0.201502,0.416376
0.205577,0.413105
0.209651,0.409865
