current_density_A_per_cm2,voltage_V
0.010000,1.059604
0.013878,1.046032
0.017755,1.033684
0.021633,1.022319
0.025510,1.011758
0.029388,1.001869
0.033265,0.992548
0.037143,0.983712
0.041020,0.975298
0.044898,0.967250
0.048776,0.959525
0.052653,0.952086
0.056531,0.944902
0.060408,0.937945
0.064286,0.931192
0.068163,0.924625
0.072041,0.918225
0.075918,0.911977
0.079796,0.905867
0.083673,0.899884
0.087551,0.894016
0.091429,0.888254
0.095306,0.882589
0.099184,0.877013
0.103061,0.871518
0.106939,0.866099
0.110816,0.860749
0.114694,0.855462
0.118571,0.850233
0.122449,0.845058
0.126327,0.839930
0.130204,0.834847
0.134082,0.829804
0.137959,0.824797
0.141837,0.819823
0.145714,0.814878
0.149592,0.809958
0.153469,0.805061
0.157347,0.800183
0.161224,0.795321
0.165102,0.790472
0.168980,0.785634
0.172857,0.780803
0.176735,0.775976
0.180612,0.771150
0.184490,0.766324
0.188367,0.761493
0.192245,0.756654
0.196122,0.751806
0.200000,0.746944
