current_density_A_per_cm2,voltage_V
0.010000,1.049790
0.039818,0.956095
0.069636,0.885671
0.099453,0.819545
0.129271,0.745246
0.159089,0.625005
0.188907,0.431774
0.218725,0.407595
0.248542,0.384922
0.278360,0.363439
0.308178,0.342918
0.337996,0.323191
0.367814,0.304132
0.397631,0.285641
0.427449,0.267640
0.457267,0.250065
0.487085,0.232866
0.516903,0.215998
0.546720,0.199427
0.576538,0.183121
0.606356,0.167055
0.636174,0.151206
0.665992,0.135556
0.695809,0.120086
0.725627,0.104784
0.755445,0.089634
0.785263,0.074627
0.815081,0.059751
0.844898,0.050000
0.874716,0.050000
0.904534,0.050000
0.934352,0.050000
0.964170,0.050000
0.993987,0.050000
1.023805,0.050000
1.053623,0.050000
1.083441,0.050000
1.113259,0.050000
1.143077,0.050000
1.172894,0.050000
1.202712,0.050000
1.232530,0.050000
1.262348,0.050000
1.292166,0.050000
1.321983,0.050000
1.351801,0.050000
1.381619,0.050000
1.411437,0.050000
1.441255,0.050000
1.471072,0.050000
