current_density_A_per_m2,voltage_V
0.000000,1.207827
224.451502,0.000000
448.903003,0.000000
673.354505,0.000000
897.806006,0.000000
1122.257508,0.000000
1346.709009,0.000000
1571.160511,0.000000
1795.612012,0.000000
2020.063514,0.000000
2244.515016,0.000000
2468.966517,0.000000
2693.418019,0.000000
2917.869520,0.000000
3142.321022,0.000000
3366.772523,0.000000
3591.224025,0.000000
3815.675526,0.000000
4040.127028,0.000000
4264.578530,0.000000
4489.030031,0.000000
4713.481533,0.000000
4937.933034,0.000000
5162.384536,0.000000
5386.836037,0.000000
5611.287539,0.000000
5835.739040,0.000000
6060.190542,0.000000
6284.642044,0.000000
6509.093545,0.000000
6733.545047,0.000000
6957.996548,0.000000
7182.448050,0.000000
7406.899551,0.000000
7631.351053,0.000000
7855.802554,0.000000
8080.254056,0.000000
8304.705558,0.000000
8529.157059,0.000000
8753.608561,0.000000
8978.060062,0.000000
9202.511564,0.000000
9426.963065,0.000000
9651.414567,0.000000
9875.866068,0.000000
10100.317570,0.000000
10324.769072,0.000000
10549.220573,0.000000
10773.672075,0.000000
10998.123576,0.000000
11222.575078,0.000000
11447.026579,0.000000
11671.478081,0.000000
11895.929582,0.000000
12120.381084,0.000000
12344.832586,0.000000
12569.284087,0.000000
12793.735589,0.000000
13018.187090,0.000000
13242.638592,0.000000
