current_density_A_per_m2,voltage_V
0.000000,1.206998
205.611461,0.000000
411.222922,0.000000
616.834383,0.000000
822.445844,0.000000
1028.057305,0.000000
1233.668766,0.000000
1439.280227,0.000000
1644.891688,0.000000
1850.503149,0.000000
2056.114610,0.000000
2261.726071,0.000000
2467.337532,0.000000
2672.948993,0.000000
2878.560454,0.000000
3084.171915,0.000000
3289.783376,0.000000
3495.394837,0.000000
3701.006298,0.000000
3906.617759,0.000000
4112.229220,0.000000
4317.840681,0.000000
4523.452142,0.000000
4729.063603,0.000000
4934.675064,0.000000
5140.286525,0.000000
5345.897986,0.000000
5551.509448,0.000000
5757.120909,0.000000
5962.732370,0.000000
6168.343831,0.000000
6373.955292,0.000000
6579.566753,0.000000
6785.178214,0.000000
6990.789675,0.000000
7196.401136,0.000000
7402.012597,0.000000
7607.624058,0.000000
7813.235519,0.000000
8018.846980,0.000000
8224.458441,0.000000
8430.069902,0.000000
8635.681363,0.000000
8841.292824,0.000000
9046.904285,0.000000
9252.515746,0.000000
9458.127207,0.000000
9663.738668,0.000000
9869.350129,0.000000
10074.961590,0.000000
10280.573051,0.000000
10486.184512,0.000000
10691.795973,0.000000
10897.407434,0.000000
11103.018895,0.000000
11308.630356,0.000000
11514.241817,0.000000
11719.853278,0.000000
11925.464739,0.000000
12131.076200,0.000000
