current_density_A_per_cm2,voltage_V
0.010000,1.061307
0.022662,1.013929
0.035325,0.974832
0.047987,0.940077
0.060650,0.907609
0.073312,0.876066
0.085975,0.844295
0.098637,0.811017
0.111300,0.774383
0.123962,0.730887
0.136625,0.671150
0.149287,0.537693
0.161949,0.456383
0.174612,0.444354
0.187274,0.432740
0.199937,0.421493
0.212599,0.410572
0.225262,0.399942
0.237924,0.389573
0.250587,0.379441
0.263249,0.369523
0.275912,0.359802
0.288574,0.350261
0.301236,0.340884
0.313899,0.331661
0.326561,0.322578
0.339224,0.313626
0.351886,0.304796
0.364549,0.296080
0.377211,0.287470
0.389874,0.278960
0.402536,0.270544
0.415199,0.262215
0.427861,0.253970
0.440524,0.245803
0.453186,0.237710
0.465848,0.229688
0.478511,0.221732
0.491173,0.213839
0.503836,0.206007
0.516498,0.198231
0.529161,0.190511
0.541823,0.182842
0.554486,0.175224
0.567148,0.167653
0.579811,0.160127
0.592473,0.152646
0.605135,0.145206
0.617798,0.137807
0.630460,0.130446
