current_density_A_per_m2,voltage_V
0.000000,1.208807
246.723610,0.000000
493.447220,0.000000
740.170830,0.000000
986.894440,0.000000
1233.618050,0.000000
1480.341660,0.000000
1727.065270,0.000000
1973.788880,0.000000
2220.512490,0.000000
2467.236100,0.000000
2713.959709,0.000000
2960.683319,0.000000
3207.406929,0.000000
3454.130539,0.000000
3700.854149,0.000000
3947.577759,0.000000
4194.301369,0.000000
4441.024979,0.000000
4687.748589,0.000000
4934.472199,0.000000
5181.195809,0.000000
5427.919419,0.000000
5674.643029,0.000000
5921.366639,0.000000
6168.090249,0.000000
6414.813859,0.000000
6661.537469,0.000000
6908.261079,0.000000
7154.984689,0.000000
7401.708299,0.000000
7648.431909,0.000000
7895.155518,0.000000
8141.879128,0.000000
8388.602738,0.000000
8635.326348,0.000000
8882.049958,0.000000
9128.773568,0.000000
9375.497178,0.000000
9622.220788,0.000000
9868.944398,0.000000
10115.668008,0.000000
10362.391618,0.000000
10609.115228,0.000000
10855.838838,0.000000
11102.562448,0.000000
11349.286058,0.000000
11596.009668,0.000000
11842.733278,0.000000
12089.456888,0.000000
12336.180498,0.000000
12582.904108,0.000000
12829.627718,0.000000
13076.351327,0.000000
13323.074937,0.000000
13569.798547,0.000000
13816.522157,0.000000
14063.245767,0.000000
14309.969377,0.000000
14556.692987,0.000000
