current_density_A_per_cm2,voltage_V
0.010000,1.052809
0.024945,1.000468
0.039889,0.959003
0.054834,0.923071
0.069779,0.890161
0.084724,0.858771
0.099668,0.827778
0.114613,0.796110
0.129558,0.762453
0.144502,0.724733
0.159447,0.678684
0.174392,0.611397
0.189336,0.430149
0.204281,0.417751
0.219226,0.405792
0.234171,0.394217
0.249115,0.382983
0.264060,0.372053
0.279005,0.361396
0.293949,0.350985
0.308894,0.340797
0.323839,0.330813
0.338784,0.321015
0.353728,0.311388
0.368673,0.301919
0.383618,0.292595
0.398562,0.283407
0.413507,0.274344
0.428452,0.265398
0.443397,0.256561
0.458341,0.247827
0.473286,0.239189
0.488231,0.230642
0.503175,0.222179
0.518120,0.213797
0.533065,0.205491
0.548009,0.197257
0.562954,0.189091
0.577899,0.180990
0.592844,0.172950
0.607788,0.164969
0.622733,0.157043
0.637678,0.149171
0.652622,0.141350
0.667567,0.133577
0.682512,0.125851
0.697457,0.118170
0.712401,0.110531
0.727346,0.102933
0.742291,0.095375
