current_density_A_per_cm2,voltage_V
0.010000,1.049484
0.016365,1.022713
0.022730,0.998625
0.029095,0.976315
0.035460,0.955178
0.041825,0.934764
0.048190,0.914707
0.054555,0.894672
0.060920,0.874319
0.067285,0.853253
0.073650,0.830968
0.080015,0.806736
0.086380,0.779375
0.092745,0.746672
0.099110,0.703496
0.105475,0.631683
0.111840,0.500484
0.118205,0.493170
0.124570,0.486063
0.130935,0.479146
0.137300,0.472403
0.143665,0.465822
0.150030,0.459388
0.156395,0.453092
0.162760,0.446923
0.169125,0.440873
0.175490,0.434935
0.181855,0.429100
0.188220,0.423363
0.194585,0.417717
0.200950,0.412157
0.207315,0.406679
0.213680,0.401278
0.220045,0.395949
0.226410,0.390690
0.232775,0.385495
0.239140,0.380363
0.245505,0.375290
0.251870,0.370273
0.258235,0.365310
0.264600,0.360398
0.270965,0.355536
0.277330,0.350720
0.283695,0.345949
0.290060,0.341221
0.296425,0.336534
0.302790,0.331887
0.309155,0.327278
0.315520,0.322706
0.321885,0.318169
