current_density_A_per_cm2,voltage_V
0.010000,1.051956
0.014487,1.035187
0.018974,1.020041
0.023461,1.006156
0.027948,0.993274
0.032435,0.981208
0.036922,0.969814
0.041409,0.958982
0.045896,0.948626
0.050383,0.938674
0.054870,0.929067
0.059356,0.919758
0.063843,0.910704
0.068330,0.901871
0.072817,0.893228
0.077304,0.884747
0.081791,0.876403
0.086278,0.868176
0.090765,0.860044
0.095252,0.851989
0.099739,0.843993
0.104226,0.836039
0.108713,0.828110
0.113200,0.820190
0.117687,0.812263
0.122174,0.804312
0.126661,0.796319
0.131148,0.788268
0.135635,0.780138
0.140122,0.771908
0.144609,0.763556
0.149096,0.755057
0.153582,0.746381
0.158069,0.737496
0.162556,0.728362
0.167043,0.718935
0.171530,0.709160
0.176017,0.698969
0.180504,0.688280
0.184991,0.676986
0.189478,0.664948
0.193965,0.651980
0.198452,0.637822
0.202939,0.622096
0.207426,0.604220
0.211913,0.583228
0.216400,0.557333
0.220887,0.522600
0.225374,0.467022
0.229861,0.403672
