current_density_A_per_cm2,voltage_V
0.010000,1.054161
0.017736,1.028399
0.025473,1.006586
0.033209,0.987458
0.040945,0.970267
0.048682,0.954534
0.056418,0.939933
0.064154,0.926232
0.071891,0.913258
0.079627,0.900880
0.087363,0.888995
0.095100,0.877520
0.102836,0.866388
0.110573,0.855542
0.118309,0.844933
0.126045,0.834520
0.133782,0.824265
0.141518,0.814136
0.149254,0.804100
0.156991,0.794130
0.164727,0.784198
0.172463,0.774276
0.180200,0.764337
0.187936,0.754354
0.195672,0.744297
0.203409,0.734135
0.211145,0.723835
0.218881,0.713357
0.226618,0.702660
0.234354,0.691693
0.242090,0.680396
0.249827,0.668698
0.257563,0.656507
0.265299,0.643712
0.273036,0.630163
0.280772,0.615659
0.288509,0.599921
0.296245,0.582539
0.303981,0.562871
0.311718,0.539837
0.319454,0.511381
0.327190,0.472765
0.334927,0.407888
0.342663,0.347411
0.350399,0.342916
0.358136,0.338461
0.365872,0.334046
0.373608,0.329667
0.381345,0.325325
0.389081,0.321017
