current_density_A_per_cm2,voltage_V
0.010000,1.051814
0.018651,1.020672
0.027302,0.994330
0.035953,0.971095
0.044604,0.950001
0.053255,0.930438
0.061906,0.911993
0.070557,0.894362
0.079208,0.877315
0.087859,0.860663
0.096510,0.844242
0.105160,0.827901
0.113811,0.811493
0.122462,0.794861
0.131113,0.777829
0.139764,0.760185
0.148415,0.741657
0.157066,0.721871
0.165717,0.700280
0.174368,0.676008
0.183019,0.647495
0.191670,0.611490
0.200321,0.559009
0.208972,0.436379
0.217623,0.411251
0.226274,0.404622
0.234925,0.398111
0.243576,0.391712
0.252227,0.385417
0.260878,0.379219
0.269529,0.373113
0.278180,0.367094
0.286831,0.361155
0.295481,0.355293
0.304132,0.349504
0.312783,0.343784
0.321434,0.338129
0.330085,0.332536
0.338736,0.327001
0.347387,0.321523
0.356038,0.316099
0.364689,0.310725
0.373340,0.305401
0.381991,0.300123
0.390642,0.294890
0.399293,0.289700
0.407944,0.284550
0.416595,0.279441
0.425246,0.274369
0.433897,0.269333
