current_density_A_per_cm2,voltage_V
0.010000,1.062905
0.014998,1.043976
0.019996,1.027052
0.024993,1.011650
0.029991,0.997438
0.034989,0.984180
0.039987,0.971699
0.044985,0.959863
0.049982,0.948566
0.054980,0.937725
0.059978,0.927272
0.064976,0.917150
0.069974,0.907311
0.074971,0.897716
0.079969,0.888329
0.084967,0.879118
0.089965,0.870058
0.094962,0.861122
0.099960,0.852288
0.104958,0.843534
0.109956,0.834842
0.114954,0.826190
0.119951,0.817562
0.124949,0.808938
0.129947,0.800299
0.134945,0.791626
0.139943,0.782900
0.144940,0.774098
0.149938,0.765198
0.154936,0.756176
0.159934,0.747002
0.164932,0.737645
0.169929,0.728070
0.174927,0.718233
0.179925,0.708084
0.184923,0.697562
0.189921,0.686592
0.194918,0.675080
0.199916,0.662903
0.204914,0.649902
0.209912,0.635857
0.214910,0.620454
0.219907,0.603228
0.224905,0.583436
0.229903,0.559781
0.234901,0.529676
0.239898,0.486609
0.244896,0.402788
0.249894,0.386127
0.254892,0.382352
