current_density_A_per_cm2,voltage_V
0.010000,1.058489
0.029243,0.991752
0.048485,0.939592
0.067728,0.893313
0.086971,0.848777
0.106214,0.802686
0.125456,0.750447
0.144699,0.680631
0.163942,0.503427
0.183185,0.436809
0.202427,0.420018
0.221670,0.403959
0.240913,0.388520
0.260156,0.373613
0.279398,0.359167
0.298641,0.345125
0.317884,0.331438
0.337127,0.318069
0.356369,0.304982
0.375612,0.292151
0.394855,0.279551
0.414097,0.267161
0.433340,0.254962
0.452583,0.242939
0.471826,0.231078
0.491068,0.219367
0.510311,0.207793
0.529554,0.196348
0.548797,0.185023
0.568039,0.173809
0.587282,0.162700
0.606525,0.151689
0.625768,0.140769
0.645010,0.129937
0.664253,0.119186
0.683496,0.108512
0.702739,0.097911
0.721981,0.087379
0.741224,0.076912
0.760467,0.066508
0.779709,0.056164
0.798952,0.050000
0.818195,0.050000
0.837438,0.050000
0.856680,0.050000
0.875923,0.050000
0.895166,0.050000
0.914409,0.050000
0.933651,0.050000
0.952894,0.050000
