current_density_A_per_cm2,voltage_V
0.010000,1.060314
0.027424,0.997444
0.044848,0.947462
0.062272,0.902940
0.079696,0.860206
0.097120,0.816370
0.114544,0.767673
0.131968,0.705898
0.149392,0.592455
0.166816,0.448994
0.184240,0.432704
0.201664,0.417136
0.219088,0.402181
0.236512,0.387754
0.253936,0.373784
0.271360,0.360215
0.288784,0.347001
0.306208,0.334102
0.323632,0.321486
0.341056,0.309124
0.358480,0.296993
0.375903,0.285073
0.393327,0.273344
0.410751,0.261791
0.428175,0.250400
0.445599,0.239159
0.463023,0.228056
0.480447,0.217082
0.497871,0.206228
0.515295,0.195487
0.532719,0.184850
0.550143,0.174312
0.567567,0.163866
0.584991,0.153507
0.602415,0.143230
0.619839,0.133031
0.637263,0.122905
0.654687,0.112849
0.672111,0.102858
0.689535,0.092931
0.706959,0.083063
0.724383,0.073252
0.741807,0.063495
0.759231,0.053790
0.776655,0.050000
0.794079,0.050000
0.811503,0.050000
0.828927,0.050000
0.846351,0.050000
0.863775,0.050000
