current_density_A_per_cm2,voltage_V
0.010000,1.045687
0.030865,0.972031
0.051729,0.912947
0.072594,0.857312
0.093459,0.797457
0.114323,0.718576
0.135188,0.475883
0.156053,0.455577
0.176917,0.436638
0.197782,0.418790
0.218647,0.401833
0.239511,0.385618
0.260376,0.370029
0.281240,0.354977
0.302105,0.340389
0.322970,0.326209
0.343834,0.312386
0.364699,0.298882
0.385564,0.285662
0.406428,0.272698
0.427293,0.259967
0.448158,0.247445
0.469022,0.235116
0.489887,0.222963
0.510752,0.210972
0.531616,0.199130
0.552481,0.187426
0.573346,0.175852
0.594210,0.164396
0.615075,0.153052
0.635940,0.141813
0.656804,0.130671
0.677669,0.119622
0.698533,0.108659
0.719398,0.097777
0.740263,0.086972
0.761127,0.076240
0.781992,0.065577
0.802857,0.054980
0.823721,0.050000
0.844586,0.050000
0.865451,0.050000
0.886315,0.050000
0.907180,0.050000
0.928045,0.050000
0.948909,0.050000
0.969774,0.050000
0.990639,0.050000
1.011503,0.050000
1.032368,0.050000
