current_density_A_per_cm2,voltage_V
0.010000,1.049470
0.025358,0.996175
0.040716,0.953550
0.056075,0.916068
0.071433,0.881062
0.086791,0.846791
0.102149,0.811698
0.117508,0.773842
0.132866,0.729864
0.148224,0.671347
0.163582,0.554366
0.178941,0.441410
0.194299,0.428467
0.209657,0.416014
0.225015,0.403988
0.240373,0.392336
0.255732,0.381016
0.271090,0.369991
0.286448,0.359231
0.301806,0.348711
0.317165,0.338408
0.332523,0.328302
0.347881,0.318377
0.363239,0.308617
0.378598,0.299011
0.393956,0.289546
0.409314,0.280212
0.424672,0.271000
0.440031,0.261901
0.455389,0.252909
0.470747,0.244016
0.486105,0.235216
0.501463,0.226503
0.516822,0.217874
0.532180,0.209322
0.547538,0.200844
0.562896,0.192435
0.578255,0.184092
0.593613,0.175813
0.608971,0.167592
0.624329,0.159429
0.639688,0.151320
0.655046,0.143262
0.670404,0.135253
0.685762,0.127292
0.701120,0.119375
0.716479,0.111502
0.731837,0.103670
0.747195,0.095878
0.762553,0.088124
