current_density_A_per_cm2,voltage_V
0.010000,1.043100
0.030402,0.981636
0.050803,0.936153
0.071205,0.897947
0.091606,0.863555
0.112008,0.831114
0.132409,0.799351
0.152811,0.767143
0.173212,0.733195
0.193614,0.695566
0.214016,0.650439
0.234417,0.587050
0.254819,0.421684
0.275220,0.382123
0.295622,0.369507
0.316023,0.357281
0.336425,0.345398
0.356826,0.333820
0.377228,0.322515
0.397629,0.311455
0.418031,0.300617
0.438433,0.289980
0.458834,0.279528
0.479236,0.269245
0.499637,0.259117
0.520039,0.249132
0.540440,0.239280
0.560842,0.229551
0.581243,0.219937
0.601645,0.210430
0.622047,0.201023
0.642448,0.191710
0.662850,0.182485
0.683251,0.173343
0.703653,0.164279
0.724054,0.155289
0.744456,0.146369
0.764857,0.137516
0.785259,0.128725
0.805660,0.119993
0.826062,0.111319
0.846464,0.102698
0.866865,0.094129
0.887267,0.085609
0.907668,0.077136
0.928070,0.068708
0.948471,0.060323
0.968873,0.051979
0.989274,0.050000
1.009676,0.050000
