current_density_A_per_m2,voltage_V
0.000000,1.208939
249.715532,0.000000
499.431065,0.000000
749.146597,0.000000
998.862129,0.000000
1248.577661,0.000000
1498.293194,0.000000
1748.008726,0.000000
1997.724258,0.000000
2247.439791,0.000000
2497.155323,0.000000
2746.870855,0.000000
2996.586387,0.000000
3246.301920,0.000000
3496.017452,0.000000
3745.732984,0.000000
3995.448517,0.000000
4245.164049,0.000000
4494.879581,0.000000
4744.595114,0.000000
4994.310646,0.000000
5244.026178,0.000000
5493.741710,0.000000
5743.457243,0.000000
5993.172775,0.000000
6242.888307,0.000000
6492.603840,0.000000
6742.319372,0.000000
6992.034904,0.000000
7241.750436,0.000000
7491.465969,0.000000
7741.181501,0.000000
7990.897033,0.000000
8240.612566,0.000000
8490.328098,0.000000
8740.043630,0.000000
8989.759162,0.000000
9239.474695,0.000000
9489.190227,0.000000
9738.905759,0.000000
9988.621292,0.000000
10238.336824,0.000000
10488.052356,0.000000
10737.767889,0.000000
10987.483421,0.000000
11237.198953,0.000000
11486.914485,0.000000
11736.630018,0.000000
11986.345550,0.000000
12236.061082,0.000000
12485.776615,0.000000
12735.492147,0.000000
12985.207679,0.000000
13234.923211,0.000000
13484.638744,0.000000
13734.354276,0.000000
13984.069808,0.000000
14233.785341,0.000000
14483.500873,0.000000
14733.216405,0.000000
