current_density_A_per_cm2,voltage_V
0.010000,1.052857
0.023983,1.003626
0.037965,0.964385
0.051948,0.930430
0.065931,0.899510
0.079914,0.870296
0.093896,0.841844
0.107879,0.813344
0.121862,0.783940
0.135844,0.752514
0.149827,0.717272
0.163810,0.674607
0.177792,0.614438
0.191775,0.466574
0.205758,0.417313
0.219741,0.406237
0.233723,0.395498
0.247706,0.385060
0.261689,0.374892
0.275671,0.364967
0.289654,0.355264
0.303637,0.345762
0.317619,0.336445
0.331602,0.327297
0.345585,0.318306
0.359568,0.309460
0.373550,0.300747
0.387533,0.292160
0.401516,0.283689
0.415498,0.275326
0.429481,0.267066
0.443464,0.258901
0.457446,0.250826
0.471429,0.242836
0.485412,0.234926
0.499395,0.227092
0.513377,0.219329
0.527360,0.211634
0.541343,0.204004
0.555325,0.196435
0.569308,0.188925
0.583291,0.181470
0.597274,0.174068
0.611256,0.166717
0.625239,0.159414
0.639222,0.152158
0.653204,0.144946
0.667187,0.137777
0.681170,0.130649
0.695152,0.123560
