current_density_A_per_cm2,voltage_V
0.010000,1.067455
0.031641,1.003744
0.053282,0.958363
0.074924,0.921498
0.096565,0.889480
0.118206,0.860513
0.139847,0.833568
0.161489,0.807983
0.183130,0.783287
0.204771,0.759117
0.226412,0.735160
0.248054,0.711118
0.269695,0.686677
0.291336,0.661466
0.312977,0.634998
0.334619,0.606566
0.356260,0.575020
0.377901,0.538211
0.399542,0.491193
0.421184,0.416861
0.442825,0.290162
0.464466,0.278380
0.486107,0.266790
0.507749,0.255376
0.529390,0.244123
0.551031,0.233020
0.572672,0.222055
0.594314,0.211218
0.615955,0.200501
0.637596,0.189894
0.659237,0.179392
0.680879,0.168988
0.702520,0.158675
0.724161,0.148448
0.745802,0.138303
0.767444,0.128234
0.789085,0.118238
0.810726,0.108311
0.832367,0.098449
0.854009,0.088649
0.875650,0.078908
0.897291,0.069223
0.918932,0.059591
0.940574,0.050011
0.962215,0.050000
0.983856,0.050000
1.005497,0.050000
1.027139,0.050000
1.048780,0.050000
1.070421,0.050000
