current_density_A_per_cm2,voltage_V
0.010000,1.059539
0.016666,1.033818
0.023332,1.011234
0.029999,0.990830
0.036665,0.972002
0.043331,0.954342
0.049997,0.937558
0.056663,0.921426
0.063329,0.905769
0.069996,0.890441
0.076662,0.875310
0.083328,0.860257
0.089994,0.845162
0.096660,0.829902
0.103326,0.814339
0.109993,0.798315
0.116659,0.781631
0.123325,0.764028
0.129991,0.745149
0.136657,0.724464
0.143323,0.701130
0.149990,0.673648
0.156656,0.638928
0.163322,0.588611
0.169988,0.477083
0.176654,0.443059
0.183321,0.437036
0.189987,0.431117
0.196653,0.425298
0.203319,0.419570
0.209985,0.413930
0.216651,0.408372
0.223318,0.402892
0.229984,0.397485
0.236650,0.392147
0.243316,0.386875
0.249982,0.381666
0.256648,0.376517
0.263315,0.371424
0.269981,0.366386
0.276647,0.361399
0.283313,0.356461
0.289979,0.351570
0.296645,0.346725
0.303312,0.341923
0.309978,0.337163
0.316644,0.332442
0.323310,0.327760
0.329976,0.323114
0.336643,0.318505
