current_density_A_per_m2,voltage_V
0.000000,1.208771
245.894427,0.000000
491.788855,0.000000
737.683282,0.000000
983.577710,0.000000
1229.472137,0.000000
1475.366565,0.000000
1721.260992,0.000000
1967.155420,0.000000
2213.049847,0.000000
2458.944275,0.000000
2704.838702,0.000000
2950.733129,0.000000
3196.627557,0.000000
3442.521984,0.000000
3688.416412,0.000000
3934.310839,0.000000
4180.205267,0.000000
4426.099694,0.000000
4671.994122,0.000000
4917.888549,0.000000
5163.782977,0.000000
5409.677404,0.000000
5655.571832,0.000000
5901.466259,0.000000
6147.360686,0.000000
6393.255114,0.000000
6639.149541,0.000000
6885.043969,0.000000
7130.938396,0.000000
7376.832824,0.000000
7622.727251,0.000000
7868.621679,0.000000
8114.516106,0.000000
8360.410534,0.000000
8606.304961,0.000000
8852.199388,0.000000
9098.093816,0.000000
9343.988243,0.000000
9589.882671,0.000000
9835.777098,0.000000
10081.671526,0.000000
10327.565953,0.000000
10573.460381,0.000000
10819.354808,0.000000
11065.249236,0.000000
11311.143663,0.000000
11557.038090,0.000000
11802.932518,0.000000
12048.826945,0.000000
12294.721373,0.000000
12540.615800,0.000000
12786.510228,0.000000
13032.404655,0.000000
13278.299083,0.000000
13524.193510,0.000000
13770.087938,0.000000
14015.982365,0.000000
14261.876792,0.000000
14507.771220,0.000000
