current_density_A_per_cm2,voltage_V
0.010000,1.044417
0.024713,0.979336
0.039426,0.919528
0.054139,0.854170
0.068852,0.758776
0.083565,0.531979
0.098278,0.512391
0.112992,0.494347
0.127705,0.477522
0.142418,0.461685
0.157131,0.446662
0.171844,0.432325
0.186557,0.418572
0.201270,0.405322
0.215983,0.392511
0.230696,0.380085
0.245409,0.368001
0.260122,0.356221
0.274835,0.344715
0.289548,0.333456
0.304261,0.322420
0.318975,0.311589
0.333688,0.300944
0.348401,0.290471
0.363114,0.280155
0.377827,0.269986
0.392540,0.259952
0.407253,0.250044
0.421966,0.240254
0.436679,0.230573
0.451392,0.220995
0.466105,0.211514
0.480818,0.202123
0.495531,0.192818
0.510244,0.183594
0.524958,0.174445
0.539671,0.165369
0.554384,0.156361
0.569097,0.147419
0.583810,0.138538
0.598523,0.129715
0.613236,0.120949
0.627949,0.112236
0.642662,0.103575
0.657375,0.094962
0.672088,0.086396
0.686801,0.077874
0.701514,0.069396
0.716227,0.060958
0.730941,0.052560
